code_etablissement;libelle_caisse_de_rattachement;code_agence;nom_agence;particularite_agence;adresse1;adresse2;libelle_commune;code_postal;code_commune;code_departement;X_lambert_2;Y_lambert_2;ouverture_lundi_matin;ouverture_mardi_matin;ouverture_mercredi_matin;ouverture_jeudi_matin;ouverture_vendredi_matin;ouverture_samedi_matin;ouverture_dimanche_matin;ouverture2_lundi_matin;ouverture2_mardi_matin;ouverture2_mercredi_matin;ouverture2_jeudi_matin;ouverture2_vendredi_matin;ouverture2_samedi_matin;ouverture2_dimanche_matin;fermeture_lundi_matin;fermeture_mardi_matin;fermeture_mercredi_matin;fermeture_jeudi_matin;fermeture_vendredi_matin;fermeture_samedi_matin;fermeture_dimanche_matin;fermeture2_lundi_matin;fermeture2_mardi_matin;fermeture2_mercredi_matin;fermeture2_jeudi_matin;fermeture2_vendredi_matin;fermeture2_samedi_matin;fermeture2_dimanche_matin;ouverture_lundi_apres_midi;ouverture_mardi_apres_midi;ouverture_mercredi_apres_midi;ouverture_jeudi_apres_midi;ouverture_vendredi_apres_midi;ouverture_samedi_apres_midi;ouverture_dimanche_apres_midi;ouverture2_lundi_apres_midi;ouverture2_mardi_apres_midi;ouverture2_mercredi_apres_midi;ouverture2_jeudi_apres_midi;ouverture2_vendredi_apres_midi;ouverture2_samedi_apres_midi;ouverture2_dimanche_apres_midi;fermeture_lundi_apres_midi;fermeture_mardi_apres_midi;fermeture_mercredi_apres_midi;fermeture_jeudi_apres_midi;fermeture_vendredi_apres_midi;fermeture_samedi_apres_midi;fermeture_dimanche_apres_midi;fermeture2_lundi_apres_midi;fermeture2_mardi_apres_midi;fermeture2_mercredi_apres_midi;fermeture2_jeudi_apres_midi;fermeture2_vendredi_apres_midi;fermeture2_samedi_apres_midi;fermeture2_dimanche_apres_midi;COMMENTAIRE;point_geographique
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Uniquement sur RDV l'apres-midi;
15135;GRAND EST EUROPE;057224;CLOUANGE;Multi-MARCHES;3,RUE DU MARECHAL FOCH;;CLOUANGE;57185;57143;57;873658.0;2480229.0;0000;0845;*0845;0845;*0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;*1200;1200;*1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV MARDI & JEUDI APM, MERCREDI ET VENDREDI TTE LA JOURNEE;49.260859, 6.094401
15135;GRAND EST EUROPE;057250;CREUTZWALD;Multi-MARCHES;20, RUE DE LA HOUVE;;CREUTZWALD;57150;57160;57;917714.0;2476463.0;0000;0845;0845;0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV L'APRES-MIDI;49.206551, 6.695316
15135;GRAND EST EUROPE;057305;FAULQUEMONT;Multi-MARCHES;7, PLACE DU MARCHE;;FAULQUEMONT;57380;57209;57;911718.0;2458025.0;0000;0845;0845;0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV L'APRES-MIDI;49.044464, 6.600125
15135;GRAND EST EUROPE;057347;GUENANGE;Multi-MARCHES;11, PLACE DE L'HOTEL DE VILLE;;GUENANGE;57310;57269;57;880955.0;2484750.0;0000;0845;0845;0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV L'APRES-MIDI;49.298391, 6.197983
15135;GRAND EST EUROPE;057348;HAGONDANGE;Multi-MARCHES;16, RUE ANATOLE FRANCE;;HAGONDANGE;57300;57283;57;879115.0;2479530.0;0000;0845;0845;0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV L'APRES-MIDI;49.252166, 6.168474
15135;GRAND EST EUROPE;057352;HETTANGE GRANDE;Multi-MARCHES;1, RUE DE LUXEMBOURG;;HETTANGE-GRANDE;57330;57323;57;877307.0;2496582.0;0000;0845;*0845;*0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;*1200;*1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV L'APRES-MIDI  ET MERCREDI ET JEUDI TOUTE LA JOURNEE;49.406018, 6.155479
15135;GRAND EST EUROPE;057433;MARANGE-SILVANGE;Multi-MARCHES;2, RUE DES ALOUETTES;ZAC DU JAILLY 2;MARANGE-SILVANGE;57535;57443;57;875961.0;2474954.0;0000;0845;*0845;0845;*0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;*1200;1200;*1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV MARDI & JEUDI APM, MERCREDI & VENDREDI TOUTE LA JOURNEE;49.212694, 6.12283
15135;GRAND EST EUROPE;057439;METZ POMPIDOU;Multi-MARCHES;123-125, RUE AUX ARENES;;METZ;57000;57463;57;880609.0;2463471.0;0000;0845;0845;0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV L'APRES-MIDI;49.107579, 6.178435
15135;GRAND EST EUROPE;057440;METZ MOZART;Multi-MARCHES;5, AV LECLERC DE HAUTECLOCQUE;;METZ;57000;57463;57;879991.0;2463670.0;0000;0845;*0845;*0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;*1200;*1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV MARDI & VENDREDI APM, MERCREDI & JEUDI TOUTE LA JOURNEE;49.109683, 6.170136
15135;GRAND EST EUROPE;057441;METZ PLAPPEVILLE;Multi-MARCHES;27, ROUTE DE PLAPPEVILLE;;METZ;57050;57463;57;878850.0;2465489.0;0000;0845;0845;0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV L'APRES-MIDI;49.127978, 6.151337
15135;GRAND EST EUROPE;057449;METZERVISSE;Multi-MARCHES;IMP DES NOISETIERS;LOTISSEMENT LE PERO;METZERVISSE;57940;57465;57;887644.0;2487171.0;0000;0845;*0845;0845;*0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;*1200;1200;*1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV MARDI & JEUDI APM, MERCREDI & VENDREDI TOUTE LA JOURNEE;49.316767, 6.290817
15135;GRAND EST EUROPE;057583;SAINT AVOLD;Multi-MARCHES;38, BOULEVARD DE LORRAINE;;SAINT-AVOLD;57500;57606;57;919142.0;2465164.0;0000;0845;0845;0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV L'APRES-MIDI;49.105053, 6.70637
15135;GRAND EST EUROPE;057612;SAINTE MARIE AUX CHENES;Multi-MARCHES;4 BIS, PLACE DE LA REPUBLIQUE;;SAINTE-MARIE-AUX-CHENES;57255;57620;57;867228.0;2472273.0;0000;0845;*0845;0845;*0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;*1200;1200;*1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV  MARDI & JEUDI APM;49.191916, 6.001284
15135;GRAND EST EUROPE;057614;SARREBOURG;Multi-MARCHES;23, RUE DES CORDELIERS;;SARREBOURG;57400;57630;57;946967.0;2425690.0;0000;0845;0845;0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV L'APRES-MIDI;48.735982, 7.053728
15135;GRAND EST EUROPE;057660;UCKANGE;Multi-MARCHES;32, RUE JEANNE D'ARC;;UCKANGE;57270;57683;57;878312.0;2484933.0;0000;0845;*0845;*0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;*1200;*1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV MARDI & VENDREDI APM, MERCREDI & JEUDI TOUTE LA JOURNEE;49.300997, 6.161221
15135;GRAND EST EUROPE;057880;MONBANQUIERENLIGNE;Particuliers;5, PARVIS DES DROITS DE L'HOMME;;METZ;57012;57463;57;880612.0;2464387.0;0800;0800;0800;0800;0800;0800;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;2000;2000;2000;2000;2000;1700;0000;0000;0000;0000;0000;0000;0000;0000;;
15135;GRAND EST EUROPE;088246;CORNIMONT-LA BRESSE;Multi-MARCHES;3, PLACE DE LA PRANZIERE;;CORNIMONT;88310;88116;88;935991.0;2338910.0;0000;0845;0845;0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV L'APRES-MIDI;47.962868, 6.837766
15135;GRAND EST EUROPE;088286;EPINAL ARISTIDE BRIAND;Multi-MARCHES;14, RUE ARISTIDE BRIAND;;EPINAL;88000;88160;88;905974.0;2360671.0;0000;0845;0845;0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV L'APRES-MIDI;48.17299, 6.451295
15135;GRAND EST EUROPE;088291;EPINAL AVRINSART;Multi-MARCHES;28, PLACE D'AVRINSART;;EPINAL;88000;88160;88;906200.0;2361825.0;0000;0845;0000;0000;0845;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;0000;0000;1200;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;OUVERT MARDI MATIN ET VENDREDI MATIN;48.183364, 6.45545
15135;GRAND EST EUROPE;088316;FRAIZE;Multi-MARCHES;1, RUE VICTOR LALEVEE;;FRAIZE;88230;88181;88;946775.0;2364417.0;0000;0845;0845;0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV L'APRES-MIDI;48.186285, 7.002247
15135;GRAND EST EUROPE;088336;GOLBEY;Multi-MARCHES;9, RUE DE L'HOTEL DE VILLE;;GOLBEY;88190;88209;88;904968.0;2363388.0;0000;0845;0845;0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV L'APRES-MIDI;48.197738, 6.439821
15135;GRAND EST EUROPE;088461;MOYENMOUTIER;Multi-MARCHES;27, RUE DE L'HOTEL DE VILLE;;MOYENMOUTIER;88420;88319;88;938925.0;2385488.0;0000;0845;0845;0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV L'APRES-MIDI;48.379483, 6.913168
15135;GRAND EST EUROPE;088501;NEUFCHATEAU;Multi-MARCHES;27, RUE DE FRANCE;;NEUFCHATEAU;88302;88321;88;848720.0;2378285.0;0000;0845;0845;0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV L'APRES-MIDI;
15135;GRAND EST EUROPE;088666;VAGNEY;Multi-MARCHES;6, PLACE CARITEY;;VAGNEY;88120;88486;88;926685.0;2343451.0;0000;0845;0845;0845;0845;0830;0000;0000;0000;0000;0000;0000;0000;0000;0000;1200;1200;1200;1200;1230;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1345;*1345;*1430;*1345;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;UNIQUEMENT SUR RDV L'APRES-MIDI;48.008182, 6.716638
16275;HAUTS DE FRANCE;002101;CHATEAU-THIERRY;Particuliers;35 AVENUE DE SOISSONS;;CHATEAU THIERRY;02400;02168;02;677691.0;2450437.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.046999, 3.398692
16275;HAUTS DE FRANCE;002112;FERE EN TARDENOIS;Particuliers;7 PLACE ARISTIDE BRIAND;;FERE EN TARDENOIS;02130;2305;02;685852.0;2467730.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.20176, 3.513959
16275;HAUTS DE FRANCE;002137;VILLERS COTTERETS;Particuliers;6 RUE DE VERDUN;;VILLERS COTTERETS;02600;2810;02;654949.0;2473224.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.254006, 3.090599
16275;HAUTS DE FRANCE;002505;LAON CHAMPAGNE;Particuliers;12 BIS AVENUE DE L'EUROPE;;LAON;02000;2408;02;694457.0;2508292.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.564454, 3.641083
16275;HAUTS DE FRANCE;002512;ANIZY LE CHATEAU;Particuliers;6 PLACE ROCHECHOUART;;ANIZY LE CHATEAU;02320;02018;02;680923.0;2501383.0;0000;0915;0000;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;0000;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;0000;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;0000;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.504869, 3.45232
16275;HAUTS DE FRANCE;002540;VERVINS;Particuliers;40 RUE DE GENERAL LECLERC;;VERVINS;02140;2789;02;712888.0;2538518.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.833141, 3.904087
16275;HAUTS DE FRANCE;002546;LE NOUVION;Particuliers;2 PLACE CHARLES DE GAULLE;;LE NOUVION;02170;2558;02;703953.0;2558801.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.016253, 3.785021
16275;HAUTS DE FRANCE;002548;HIRSON;Particuliers;21 RUE EMILE ZOLA;;HIRSON;02500;2381;02;725515.0;2549067.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.925227, 4.082006
16275;HAUTS DE FRANCE;002607;SAINT QUENTIN EUROPE;Particuliers;56 AVENUE ROBERT SCHUMAN;;SAINT QUENTIN;02100;02691;02;669310.0;2540908.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.860341, 3.299232
16275;HAUTS DE FRANCE;002622;GAUCHY;Particuliers;2 BIS RUE AUGUSTE DELAUNE;;GAUCHY;02430;2340;02;668346.0;2537616.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.827415, 3.278387
16275;HAUTS DE FRANCE;002626;NESLE;Particuliers;9 RUE GAMBETTA;;NESLE;80190;80585;80;641452.0;2529032.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.756861, 2.910949
16275;HAUTS DE FRANCE;002636;MONTDIDIER;Particuliers;PLACE D EXETER;;MONTDIDIER;80500;80561;80;616698.0;2516471.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.64493, 2.567964
16275;HAUTS DE FRANCE;002639;ROSIERES EN SANTERRE;Particuliers;15 RUE DU NIGER;;ROSIERES EN SANTERRE;80170;80680;80;626286.0;2535288.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.813598, 2.701049
16275;HAUTS DE FRANCE;002695;CENTRE AFFAIRES AISNE CHAMPAGNE;Entreprises;8, RUE THEODORE MONOD;ZAC DU BOIS DE LA CHOCQUE;SAINT-QUENTIN;02100;02303;02;666762.0;2540594.0;0800;0800;0800;0800;0800;0000;0000;0000;0000;0000;0000;0000;0000;0000;1900;1900;1900;1900;1900;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;ASSISTANCECO-EIT@HDF.CAISSE-EPARGNE.FR;49.858067, 3.2626
16275;HAUTS DE FRANCE;002711;TERGNIER;Particuliers;10  12 BOULEVARD GAMBETTA;;TERGNIER;02700;2738;02;668951.0;2517804.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.652624, 3.287714
16275;HAUTS DE FRANCE;002714;VAILLY SUR AISNE;Particuliers;22 RUE ALEXANDRE LEGRY;;VAILLY SUR AISNE;02370;2758;02;685742.0;2490841.0;0000;0000;0915;0000;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;0000;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;0000;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;0000;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;49.409482, 3.51703
16275;HAUTS DE FRANCE;059002;TRITH-SAINT-LEGER;Particuliers;PLACE DE LA MAIRIE;;TRITH SAINT LEGER;59125;59603;59;681892.0;2592731.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1400;*1400;*1400;*1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;*1800;*1800;*1800;*1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.324608, 3.484499
16275;HAUTS DE FRANCE;059004;MARLY;Particuliers;113 AVENUE HENRI BARBUSSE;;MARLY;59770;59383;59;685951.0;2595776.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.351072, 3.541304
16275;HAUTS DE FRANCE;059011;CONDE-SUR-ESCAUT;Multi-MARCHES;29 PLACE PIERRE DELCOURT;;CONDE SUR ESCAUT;59163;59153;59;689397.0;2606595.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.447923, 3.592628
16275;HAUTS DE FRANCE;059017;QUIEVRECHAIN BLANC MISSERON;Particuliers;9 RUE DE CONDE;;QUIEVRECHAIN BLANC MISSERON;59920;59484;59;694733.0;2601674.0;0000;0915;0915;0915;0915;0915;0000;0000;0000;0000;0000;0000;0000;0000;0000;1300;1300;1300;1300;1300;0000;0000;0000;0000;0000;0000;0000;0000;0000;1400;1400;1400;1400;0000;0000;0000;0000;0000;0000;0000;0000;0000;0000;1800;1800;1800;1800;0000;0000;0000;0000;0000;0000;0000;0000;0000;OPERATIONS COURANTES LE MATIN;50.40289, 3.666518
